2.05690485133645,2.51919498271573,3.06808658099174,3.65787916941976,4.59813848843274,4.53187447027694,2.56767798972216
1.97772360528883,2.26135168618491,2.68585536314864,3.19015435064422,4.05395106395996,3.511422518687,0.839711743968852
1.74036268949422,2.13437884139281,2.6043807635929,3.11034269105274,3.8206240461218,3.45306432132879,2.08025678259145
2.35218251811134,2.68039142576008,3.09162230072929,3.52750351993881,3.9971776178174,3.42834881925181,1.85149647904846
1.8260748027008,2.52148876375884,3.47263349380357,4.52713012131401,4.03655487051105,3.49374179110039,2.15169963504659
1.59842332056614,1.9540409575704,2.60344394336483,3.47883748171825,4.25765721128904,3.26190714704293,0.779724068487432
2.1205272715836,2.43648631964321,2.87426877372199,3.34263864792748,3.77701418961706,3.29119001937551,2.06346911967781
1.94939000664489,2.37175386374793,3.09052563872994,4.03221045172575,3.97092121160554,3.03645568065078,0.725835127778143
2.76937732607612,2.82576225695678,3.05204921503619,3.33067600737054,3.80487053250448,3.95474287805674,0.951526766169704
1.23044892137825,1.68661806191802,2.42876873950824,3.4323847630413,3.71401860980274,3.11461168340845,1.63164115062838
2.81954393554185,3.09394463454207,3.61020582612158,4.22930845180578,4.1178381475721,3.1487167583695,0.752666838055191
3.09551804232313,3.20771315240321,3.47905846068347,3.77890998637109,3.93534046245708,3.03129087020597,0.724598353252662
