1.38021124170564,1.8005990777633,2.37215669540432,3.08022847964695,3.8989254298471,3.68191608989168,2.98171059169904,1.24463532493603
1.72393017076483,2.34278905678209,3.19937078197368,3.84578790763206,3.45951068691519,2.97432326801709,2.60331771386689,1.68607300502091
2.03342375548693,2.66650589259877,3.68462922602766,4.46690175867878,3.75579596113807,2.87187408721195,2.19598132778901,0.524924649281409
3.13307378743565,3.24944926281022,3.43701337604796,3.63496883594791,3.81743842309762,3.29227384251853,2.51962711912815,0.602290841708041
1.54406804434066,2.21667452592922,3.21605405994853,4.32312957031556,3.9100183377773,3.20248114241618,2.66132311395176,1.32337621878573
1.99999997710336,2.35376651560334,2.74124417379819,3.13715428756372,3.52081369266274,3.44994563378075,3.07516524276198,2.13913264638432
1.30102989433951,1.6785816121051,2.23867988544218,2.98528808388492,3.9567751829339,4.29815767538694,3.30763332119576,0.790670088316506
1.99999958228183,2.40094681980068,2.85081098210491,3.31659139859161,3.79174941276428,3.98217413292004,3.53124111297113,2.3660401893283
1.07918124134065,1.81020766488153,3.0267989029088,3.98486508065126,3.51983641626837,2.94542670460547,2.50620755775913,1.42029720812128
1.8039516760231,2.35053621610293,3.03656660066654,3.76607159983576,3.62637069145425,3.19772796766773,2.86970337583558,2.05870735772758
1.82544448988615,2.40494404271567,3.24253099099895,4.1506471792392,3.73545009914605,3.02094181114385,2.47447161792002,1.12338420545064
2.56348108538758,2.97814823674817,3.47801459363321,3.9677676836532,3.74774970307887,3.21403066849464,2.80525018764354,1.79459617414467
